,area_metro_quadrado_int,quartos_int,banheiros_int,vagas_int,preco_anuncio_float
972,380,4,6,4,6450000.0
973,439,3,5,6,3100000.0
974,498,4,4,7,2500000.0
976,400,4,5,6,2800000.0
977,365,4,3,7,1400000.0
978,840,4,7,5,15000000.0
979,699,4,4,6,3300000.0
980,431,6,4,3,3300000.0
981,380,3,6,4,1690000.0
982,520,4,7,3,2250000.0
983,320,5,7,6,3400000.0
984,90,2,1,2,439998.0
985,877,4,6,8,15500000.0
986,358,5,7,5,3500000.0
987,330,4,2,4,2100000.0
988,900,5,6,10,5800000.0
989,440,2,7,8,6800000.0
990,460,4,4,4,1280000.0
991,120,2,1,2,390000.0
992,650,3,4,3,3950000.0
993,400,4,4,3,3300000.0
994,553,3,7,4,6750000.0
995,700,6,6,6,6890000.0
996,591,5,5,4,4500000.0
997,600,4,5,5,3700000.0
998,350,4,5,5,3900000.0
999,260,4,3,2,2200000.0
1000,358,4,4,4,3350000.0
1001,420,4,5,6,6800000.0
1002,180,3,3,3,1650000.0
1003,500,6,3,5,4900000.0
1004,630,3,4,3,5000000.0
1005,420,4,3,6,3600000.0
1007,440,4,3,8,3990000.0
1009,686,5,8,8,6000000.0
1011,454,3,4,6,3800000.0
1012,470,5,4,8,3500000.0
1013,303,3,4,4,2700000.0
1014,522,5,6,12,5500000.0
1015,510,4,3,2,2300000.0
1016,470,3,3,4,4200000.0
1017,400,2,6,6,6400000.0
1018,330,4,5,3,2970000.0
1019,560,4,4,4,4500000.0
1020,414,4,3,4,1490000.0
1023,800,4,6,8,6100000.0
1024,300,4,2,3,1200000.0
1025,731,4,8,4,8000000.0
1026,594,4,4,7,2820000.0
1027,570,4,7,9,3290000.0
1028,120,2,1,1,579000.0
1031,168,4,2,2,1290000.0
1032,287,4,7,4,3000000.0
1033,542,4,4,6,2250000.0
1034,369,4,4,4,4350000.0
1035,380,4,4,9,2820000.0
1036,660,3,7,8,14000000.0
1037,460,5,4,3,1800000.0
1038,700,5,3,5,7500000.0
1039,635,5,8,4,3800000.0
1040,689,6,4,8,4200000.0
1041,550,4,3,6,5300000.0
1042,760,6,4,6,8500000.0
1043,350,3,5,4,5800000.0
1044,300,4,4,3,2597000.0
1045,495,4,6,4,2100000.0
1046,400,3,4,4,2200000.0
1048,780,4,4,6,5000000.0
1049,291,3,4,3,3900000.0
1051,1643,4,5,10,4500000.0
1052,230,5,3,2,590000.0
1053,400,4,3,3,6300000.0
1054,230,1,3,3,2200000.0
1055,300,4,7,5,2500000.0
1057,648,5,6,2,2300000.0
1058,280,5,4,5,3000000.0
1059,523,4,5,7,3900000.0
1061,1000,5,8,7,10000000.0
1062,319,4,4,4,2100000.0
1063,450,6,3,7,2600000.0
1064,933,4,5,9,8500000.0
1065,181,2,3,1,480000.0
1066,145,3,3,2,1175000.0
1067,106,2,1,2,600000.0
1068,131,3,3,1,1850000.0
1069,380,4,4,9,2820000.0
1070,660,3,7,8,14000000.0
1071,460,5,4,3,1800000.0
1072,700,5,3,5,7500000.0
1073,540,4,4,4,8300000.0
1074,635,5,8,4,3800000.0
1075,689,6,4,8,4200000.0
1076,550,4,3,6,5300000.0
1077,760,6,4,6,8500000.0
1078,350,3,5,4,5800000.0
1079,300,4,4,3,2597000.0
1080,115,3,3,2,510000.0
1082,495,4,6,4,2100000.0
1083,400,3,4,4,2200000.0
1085,780,4,4,6,5000000.0
1086,291,3,4,3,3900000.0
1088,1643,4,5,10,4500000.0
1089,230,5,3,2,590000.0
1090,400,4,3,3,6300000.0
1091,230,1,3,3,2200000.0
1092,300,4,7,5,2500000.0
1094,648,5,6,2,2300000.0
1095,280,5,4,5,3000000.0
1096,523,4,5,7,3900000.0
1098,1000,5,8,7,10000000.0
1099,319,4,4,4,2100000.0
1100,450,6,3,7,2600000.0
1101,933,4,5,9,8500000.0
1102,181,2,3,1,480000.0
1103,145,3,3,2,1175000.0
1104,106,2,1,2,600000.0
1105,131,3,3,1,1850000.0
1106,242,3,3,4,1400000.0
1108,314,3,1,3,5500000.0
1109,192,3,3,2,1780000.0
1110,350,3,3,2,2500000.0
1111,771,4,4,6,8500000.0
1112,600,4,5,4,4000000.0
1113,231,4,5,2,3000000.0
1115,240,3,3,3,990000.0
1116,650,4,6,8,3800000.0
1119,265,3,4,3,2200000.0
1120,500,3,4,3,5400000.0
1121,632,4,5,6,8000000.0
1122,380,3,4,3,2000000.0
1123,471,4,5,4,2700000.0
1124,386,4,5,7,4500000.0
1125,445,4,5,4,4200000.0
1126,500,3,2,5,3850000.0
1127,110,2,2,2,1200000.0
1128,390,4,5,5,3600000.0
1129,230,3,4,5,3350000.0
1130,574,4,5,6,3800000.0
1131,468,4,5,3,2850000.0
1132,375,4,6,3,3500000.0
1133,253,3,4,3,4400000.0
1134,700,6,7,6,18000000.0
1136,364,5,4,4,2400000.0
1137,350,11,8,10,2500000.0
1138,384,4,5,4,4900000.0
1139,150,3,5,2,730000.0
1140,395,4,5,4,3000000.0
1141,670,4,4,6,2700000.0
1142,320,6,4,8,1800000.0
1143,200,2,3,1,1100000.0
1144,140,3,2,4,1150000.0
1145,420,3,5,4,3800000.0
1146,952,3,7,10,22000000.0
1147,255,4,6,3,3700000.0
1148,750,4,5,8,10000000.0
1149,102,3,2,2,450000.0
1150,464,5,7,3,2800000.0
1152,930,5,5,9,12000000.0
1153,340,3,5,2,6599000.0
1154,500,4,2,5,3500000.0
1155,1181,8,10,20,4300000.0
1156,330,3,5,2,5600000.0
1157,450,4,6,6,3500000.0
1158,255,3,2,7,1395000.0
1159,290,3,4,6,1000000.0
1160,944,5,6,6,8000000.0
1161,609,4,6,6,4000000.0
1162,62,2,5,1,245000.0
1163,855,4,6,8,4000000.0
1164,137,3,2,6,560000.0
1166,913,4,4,6,19000000.0
1167,1000,4,7,8,18000000.0
1168,309,4,4,6,5500000.0
1169,550,4,3,6,5500000.0
1170,605,3,6,6,2700000.0
1171,800,4,5,9,9200000.0
1173,540,3,6,4,8500000.0
1174,291,4,1,4,1490000.0
1175,80,2,2,2,990000.0
1177,140,3,2,4,1150000.0
1178,420,3,5,4,3800000.0
1179,952,3,7,10,22000000.0
1180,255,4,6,3,3700000.0
1181,750,4,5,8,10000000.0
1182,102,3,2,2,450000.0
1183,464,5,7,3,2800000.0
1184,450,4,4,5,3500000.0
1186,930,5,5,9,12000000.0
1187,340,3,5,2,6599000.0
1188,500,4,2,5,3500000.0
1189,1181,8,10,20,4300000.0
1190,330,3,5,2,5600000.0
1191,450,4,6,6,3500000.0
1192,255,3,2,7,1395000.0
1193,290,3,4,6,1000000.0
1194,944,5,6,6,8000000.0
1195,609,4,6,6,4000000.0
1196,62,2,5,1,245000.0
1197,855,4,6,8,4000000.0
1198,226,3,3,2,1810000.0
1199,137,3,2,6,560000.0
1201,913,4,4,6,19000000.0
1202,1000,4,7,8,18000000.0
1203,309,4,4,6,5500000.0
1204,550,4,3,6,5500000.0
1205,605,3,6,6,2700000.0
1206,800,4,5,9,9200000.0
1208,540,3,6,4,8500000.0
1209,291,4,1,4,1490000.0
1210,80,2,2,2,990000.0
1212,490,4,2,6,2800000.0
1213,1040,6,12,10,3000000.0
1214,243,3,3,3,1800000.0
1216,255,3,3,5,3000000.0
1217,872,5,5,8,16900000.0
1218,600,4,6,6,5500000.0
1219,450,3,4,6,2450000.0
1220,900,5,8,10,5800000.0
1221,457,5,4,3,2680000.0
1222,360,4,6,5,5000000.0
1223,130,2,3,2,720000.0
1224,413,3,5,2,2950000.0
1225,400,4,5,6,5000000.0
1226,240,3,3,3,4500000.0
1227,200,3,2,2,2500000.0
1229,900,4,4,8,10000000.0
1230,480,4,4,4,7900000.0
1231,590,4,5,5,2700000.0
1232,245,4,4,1,2660000.0
1233,170,3,3,1,390000.0
1235,330,4,2,3,1380000.0
1236,492,3,4,6,4200000.0
1237,400,4,6,4,4900000.0
1238,293,3,3,4,4500000.0
1239,300,4,3,2,2700000.0
1240,190,3,3,2,745000.0
1241,361,4,6,5,4900000.0
1242,176,2,3,1,750000.0
1243,380,4,4,4,3600000.0
1244,320,3,5,4,2239369.0
1246,420,4,2,5,3000000.0
1247,973,7,10,6,6200000.0
1248,500,5,4,6,3700000.0
1249,400,4,6,7,6000000.0
1250,312,4,2,8,2862000.0
1251,672,4,1,8,3500000.0
1252,200,2,3,4,1450000.0
1253,660,6,7,8,3950000.0
1254,436,5,4,4,9200000.0
1255,483,4,4,2,7400000.0
1256,300,6,6,3,1595000.0
1257,530,4,6,6,2550000.0
1258,110,2,2,1,480000.0
1259,652,5,6,8,20000000.0
1260,400,4,5,4,3300000.0
1261,281,4,3,6,745000.0
1262,431,4,4,5,4200000.0
1263,198,4,3,3,1100000.0
1264,480,3,8,3,2800000.0
1265,500,4,4,4,4300000.0
1266,180,3,4,2,2150000.0
1267,180,3,2,4,745000.0
1268,235,3,4,3,1450000.0
1269,412,4,6,6,6000000.0
1270,400,3,4,6,5300000.0
1271,500,3,5,7,1700000.0
1272,382,2,6,6,990000.0
1273,138,3,3,2,950000.0
1274,572,4,5,8,2500000.0
1275,280,3,2,2,2200000.0
1276,250,5,4,5,1190000.0
1277,455,4,6,4,4500000.0
1279,595,5,7,5,6000000.0
1280,349,4,5,4,4260000.0
1281,240,3,2,2,1490000.0
1282,200,4,2,2,950000.0
1283,750,10,8,8,3500000.0
1284,300,3,3,4,1050000.0
1285,750,4,7,2,6000000.0
1286,200,4,4,3,720000.0
1287,650,4,5,4,3500000.0
1288,760,4,6,9,4990000.0
1289,288,2,3,2,2450000.0
1290,236,3,4,4,3500000.0
1291,240,3,3,4,890000.0
1292,519,4,3,3,2490000.0
1293,625,4,4,6,3000000.0
1294,300,5,3,7,950000.0
1296,350,5,4,6,2900000.0
1297,380,3,5,2,2660000.0
1298,490,4,6,5,3700000.0
1299,400,4,3,4,3500000.0
1300,890,5,7,10,4700000.0
1302,700,5,7,6,5500000.0
1303,450,4,4,6,2500000.0
1304,684,4,7,10,8550000.0
1305,461,4,5,5,5000000.0
1306,264,2,1,5,2130000.0
1307,380,4,5,4,2800000.0
1308,381,4,2,5,2900000.0
1309,245,3,3,5,1580000.0
1310,78,2,2,1,530000.0
1311,600,4,5,4,6920000.0
1312,430,4,4,3,2500000.0
1313,461,4,6,6,2650000.0
1314,285,4,3,4,3500000.0
1315,650,3,3,5,3995000.0
1317,280,4,4,6,2000000.0
1319,320,3,4,2,1740000.0
1320,420,3,5,4,2700000.0
1321,461,4,6,6,2650000.0
1322,285,4,3,4,3500000.0
1323,650,3,3,5,3995000.0
1325,280,4,4,6,2000000.0
1327,320,3,4,2,1740000.0
1328,420,3,5,4,2700000.0
1329,248,4,4,4,2300000.0
1330,260,3,4,4,1800000.0
1331,170,3,2,2,870000.0
1332,101,3,1,3,400000.0
1333,126,3,3,2,450000.0
1334,1150,6,10,6,15000000.0
1335,463,4,6,6,3000000.0
1336,600,4,2,4,5000000.0
1337,193,3,3,2,960000.0
1338,607,5,5,3,4800000.0
1339,170,3,2,2,2950000.0
1341,99,3,3,1,671000.0
1342,194,4,5,2,990000.0
1343,950,4,3,4,4000000.0
1345,258,4,5,3,2500000.0
1346,224,3,4,3,1650000.0
1347,600,5,8,10,8100000.0
1348,600,5,7,3,6500000.0
1349,545,4,4,5,8500000.0
1350,160,3,4,4,790000.0
1351,339,5,7,5,5200000.0
1352,534,5,5,4,8400000.0
1353,536,3,6,6,5790000.0
1354,680,5,7,4,4500000.0
1355,600,4,5,8,5500000.0
1356,263,4,3,4,2900000.0
1357,380,3,5,2,2660000.0
1358,490,4,6,5,3700000.0
1359,400,4,3,4,3500000.0
1360,890,5,7,10,4700000.0
1362,700,5,7,6,5500000.0
1363,450,4,4,6,2500000.0
1364,684,4,7,10,8550000.0
1365,461,4,5,5,5000000.0
1366,264,2,1,5,2130000.0
1367,380,4,5,4,2800000.0
1368,381,4,2,5,2900000.0
1369,245,3,3,5,1580000.0
1370,78,2,2,1,530000.0
1371,600,4,5,4,6920000.0
1372,430,4,4,3,2500000.0
1373,908,4,4,6,6000000.0
1374,461,4,6,6,2650000.0
1375,285,4,3,4,3500000.0
1376,650,3,3,5,3995000.0
1378,280,4,4,6,2000000.0
1380,320,3,4,2,1740000.0
1381,420,3,5,4,2700000.0
1382,248,4,4,4,2300000.0
1383,260,3,4,4,1800000.0
1384,98,2,3,1,580000.0
1385,170,3,2,2,870000.0
1386,101,3,1,3,400000.0
1387,126,3,3,2,450000.0
1388,1150,6,10,6,15000000.0
1389,463,4,6,6,3000000.0
1390,600,4,2,4,5000000.0
1391,193,3,3,2,960000.0
1392,607,5,5,3,4800000.0
1393,160,3,2,2,1895000.0
1394,279,3,3,9,2450000.0
1395,400,5,5,4,2600000.0
1396,300,4,5,2,3900000.0
1397,358,3,3,5,2950000.0
1398,670,4,6,8,8000000.0
1399,103,2,2,1,775000.0
1400,186,3,2,2,3280000.0
1401,346,4,4,3,1999000.0
1402,463,3,1,12,1950000.0
1403,207,4,5,4,1900000.0
1404,700,4,4,6,7200000.0
1405,250,3,3,2,1600000.0
1406,380,7,6,4,3200000.0
1407,350,4,5,3,1400000.0
1408,742,4,5,6,3200000.0
1410,218,4,4,3,1250000.0
1411,255,3,6,3,4000000.0
1412,118,3,4,2,900000.0
1413,450,4,6,4,5200000.0
1414,480,5,5,5,2700000.0
1415,1156,5,7,8,18720000.0
1416,474,5,5,4,1690000.0
1417,418,4,5,4,4100000.0
1418,357,4,5,4,3600000.0
1419,390,4,7,2,7500000.0
1420,300,5,6,6,2900000.0
1421,257,4,2,4,3300000.0
1422,82,2,2,1,300000.0
1423,145,3,3,6,1300000.0
1424,200,2,4,5,2900000.0
1425,120,2,2,2,970000.0
1426,210,2,3,2,430000.0
1427,1200,6,8,6,8500000.0
1428,544,4,5,8,3500000.0
1429,117,3,4,3,711000.0
1430,420,5,7,5,4500000.0
1431,170,3,5,2,1350000.0
1432,500,3,6,4,3500000.0
1433,390,4,5,4,5600000.0
1434,498,3,5,4,3600000.0
1435,550,4,4,2,2800000.0
1436,361,4,4,3,4200000.0
1437,120,2,2,4,350000.0
1438,203,3,4,2,1580000.0
1439,144,3,3,2,850000.0
1440,384,2,1,2,786000.0
1441,110,3,4,2,550000.0
1442,700,5,7,8,7410000.0
1443,365,4,7,6,4500000.0
1444,412,3,3,6,2000000.0
1446,447,4,5,4,3999000.0
1447,700,4,5,3,3960000.0
1448,295,4,5,4,3200000.0
1449,465,6,8,6,2800000.0
1450,500,5,3,8,13000000.0
1451,969,4,6,8,18000000.0
1452,250,3,5,3,3500000.0
1453,232,4,4,4,3150000.0
1454,85,2,3,2,400000.0
1456,550,4,6,4,5950000.0
1457,510,4,3,5,2800000.0
1458,145,2,2,2,480000.0
1459,420,4,5,3,3200000.0
1460,160,3,2,2,1895000.0
1461,279,3,3,9,2450000.0
1462,383,4,4,4,3500000.0
1463,293,4,4,5,5950000.0
1464,562,4,4,3,7500000.0
1466,248,3,4,4,4255000.0
1467,300,4,6,5,1990000.0
1468,180,3,5,4,4350000.0
1469,300,4,5,4,4800000.0
1470,425,4,6,2,3800000.0
1471,1000,3,3,12,14900000.0
1472,370,3,6,3,2750000.0
1473,150,3,1,7,1500000.0
1474,491,5,4,8,3650000.0
1475,120,3,3,2,848000.0
1476,420,4,6,4,5200000.0
1477,250,3,5,4,3200000.0
1478,440,3,2,10,1800000.0
1479,400,3,5,5,4000000.0
1480,1000,4,6,3,14000000.0
1481,352,4,5,4,3600000.0
1482,200,4,3,3,1980000.0
1483,545,4,6,4,8500000.0
1484,372,3,2,10,4650000.0
1486,100,3,2,1,1970000.0
1487,937,6,9,7,7500000.0
1488,395,4,3,6,2300000.0
1489,558,4,7,14,4900000.0
1490,300,4,2,6,3000000.0
1491,290,3,4,4,4500000.0
1492,310,4,3,2,5000000.0
1493,620,4,6,7,4440000.0
1494,400,3,5,3,4400000.0
1495,560,4,6,4,7500000.0
1497,166,3,3,2,1200000.0
1498,850,4,6,10,8500000.0
1499,612,4,4,3,5000000.0
1501,421,3,6,4,6300000.0
1502,716,4,5,6,5300000.0
1503,1000,6,9,10,22000000.0
1504,555,5,10,5,6200000.0
1505,300,4,4,3,1160000.0
1506,1000,4,8,8,15000000.0
1508,282,4,4,4,4300000.0
1509,758,3,5,4,4800000.0
1510,256,3,4,4,4800000.0
1511,670,4,5,8,3000000.0
1512,160,1,3,2,2000000.0
1514,369,3,5,3,2750000.0
1515,121,2,2,2,555000.0
1516,200,1,3,2,5000000.0
1517,132,2,2,2,691489.0
1518,205,4,5,3,1400000.0
1519,200,6,7,2,430000.0
1520,780,4,7,20,5400000.0
1521,440,4,4,2,3195000.0
1522,250,3,3,3,2500000.0
1523,685,4,7,10,4050000.0
1525,248,3,4,4,4255000.0
1526,300,4,6,5,1990000.0
1527,180,3,5,4,4350000.0
1528,300,4,5,4,4800000.0
1529,425,4,6,2,3800000.0
1530,1000,3,3,12,14900000.0
1531,370,3,6,3,2750000.0
1532,150,3,1,7,1500000.0
1533,491,5,4,8,3650000.0
1534,120,3,3,2,848000.0
1535,420,4,6,4,5200000.0
1536,250,3,5,4,3200000.0
1537,600,4,6,7,2660000.0
1538,496,3,5,6,3750000.0
1539,165,4,5,2,650000.0
1540,1200,4,4,25,65000000.0
1541,375,4,3,4,3600000.0
1543,180,3,4,2,1380000.0
1545,280,4,6,4,1650000.0
1546,450,5,4,11,4800000.0
1547,450,4,4,4,6990000.0
1548,480,3,3,3,2500000.0
1550,660,4,2,14,13000000.0
1551,500,3,5,6,4500000.0
1552,400,4,2,6,5700000.0
1553,150,3,2,2,1280000.0
1554,530,4,4,6,2000000.0
1555,279,5,5,5,4500000.0
1556,407,4,6,4,1800000.0
1557,364,4,3,3,12000000.0
1558,220,4,3,1,1000000.0
1559,900,6,6,10,5800000.0
1560,280,3,3,5,3500000.0
1561,500,3,5,6,8200000.0
1562,125,3,2,1,2500000.0
1563,237,3,3,4,3200000.0
1564,300,3,6,4,3500000.0
1565,400,3,6,10,1800000.0
1566,1000,4,5,8,5900000.0
1567,467,6,6,3,3300000.0
1568,184,3,3,2,1600000.0
1569,248,3,4,10,1150000.0
1570,340,4,4,2,843000.0
1571,280,4,3,5,1845000.0
1572,275,4,4,3,2700000.0
1573,500,3,5,6,8200000.0
1574,125,3,2,1,2500000.0
1575,237,3,3,4,3200000.0
1576,300,3,6,4,3500000.0
1577,400,3,6,10,1800000.0
1578,1000,4,5,8,5900000.0
1579,467,6,6,3,3300000.0
1580,184,3,3,2,1600000.0
1581,248,3,4,10,1150000.0
1582,340,4,4,2,843000.0
1583,280,4,3,5,1845000.0
1584,275,4,4,3,2700000.0
1585,620,4,5,4,3985000.0
1586,192,3,3,2,1780000.0
1587,500,4,5,4,2900000.0
1588,600,4,5,5,3000000.0
1589,490,5,5,10,2400000.0
1590,578,4,6,6,4200000.0
1591,400,3,4,5,2600000.0
1592,530,4,5,4,4800000.0
1593,580,3,5,4,8000000.0
1594,136,2,2,2,620000.0
1595,1000,4,5,8,5000000.0
1596,600,4,5,38,7500000.0
1597,320,3,3,6,1200000.0
1598,710,3,6,8,4500000.0
1599,950,9,12,6,3200000.0
1600,199,3,2,2,1060000.0
1601,238,3,4,2,1600000.0
1602,260,4,5,4,900000.0
1604,1200,3,3,14,7200000.0
1605,343,4,2,3,3086000.0
1606,61,1,1,1,147288.0
1608,826,7,7,30,8000000.0
1609,370,3,4,8,1450000.0
1610,780,4,7,10,13000000.0
1611,615,4,7,8,2700000.0
1613,373,4,1,4,3500000.0
1614,471,4,6,8,4500000.0
1615,1100,4,9,4,13000000.0
1616,450,7,8,6,2199997.0
1617,405,3,4,4,3400000.0
1618,700,4,8,10,4500000.0
1619,800,4,8,10,2900000.0
1620,130,3,3,2,530000.0
1621,496,4,6,3,3000000.0
1623,640,4,5,6,2600000.0
1624,440,4,3,5,1970000.0
1625,110,3,3,1,1265000.0
1626,300,4,3,4,2800000.0
1627,500,4,4,3,4500000.0
1628,1000,4,8,4,11990000.0
1629,88,3,3,1,990000.0
1630,551,4,5,6,4950000.0
1631,419,3,4,26,2800000.0
1632,287,3,4,4,1800000.0
1633,364,3,4,4,1800000.0
1634,800,4,8,6,5890000.0
1635,461,4,6,6,3900000.0
1636,800,4,3,10,3800000.0
1638,435,7,8,4,4200000.0
1639,820,4,5,4,3200000.0
1641,413,4,6,4,1950000.0
1642,105,2,3,2,650000.0
1643,150,3,4,4,1900000.0
1644,210,3,2,3,700000.0
1645,486,4,5,6,3800000.0
1646,502,3,5,3,3500000.0
1647,240,3,4,2,1470000.0
1648,450,4,6,8,2979000.0
1649,662,4,7,6,2990000.0
1650,430,4,7,3,2880000.0
1651,796,4,3,6,6900000.0
1652,300,3,5,2,3900000.0
1653,280,3,4,2,2450000.0
1654,110,2,2,1,1860000.0
1655,140,3,2,2,1200000.0
1656,343,3,4,15,7900000.0
1657,127,4,6,2,650000.0
1658,350,4,4,4,1300000.0
1660,240,3,4,5,1262000.0
1661,495,4,3,2,2100000.0
1662,572,4,6,7,2900000.0
1663,150,3,3,3,583000.0
1664,600,5,6,6,10000000.0
1665,401,4,6,5,1850000.0
1666,307,4,3,3,2000000.0
1667,200,3,3,6,2190000.0
1669,320,4,4,4,3500000.0
1670,330,5,5,2,3200000.0
1671,124,3,2,2,485000.0
1672,1200,5,7,7,9000000.0
1674,351,4,4,3,1650000.0
1675,483,3,3,3,1695000.0
1676,800,4,4,6,3200000.0
1677,150,3,3,3,600000.0
1679,500,3,4,3,3000000.0
1680,450,3,3,7,3600000.0
1681,615,4,7,8,2700000.0
1683,373,4,1,4,3500000.0
1684,471,4,6,8,4500000.0
1685,1100,4,9,4,13000000.0
1686,450,7,8,6,2199997.0
1687,405,3,4,4,3400000.0
1688,700,4,8,10,4500000.0
1689,800,4,8,10,2900000.0
1690,130,3,3,2,530000.0
1691,496,4,6,3,3000000.0
1693,640,4,5,6,2600000.0
1694,440,4,3,5,1970000.0
1695,110,3,3,1,1265000.0
1696,300,4,3,4,2800000.0
1697,500,4,4,3,4500000.0
1698,1000,4,8,4,11990000.0
1699,88,3,3,1,990000.0
1700,551,4,5,6,4950000.0
1701,419,3,4,26,2800000.0
1702,287,3,4,4,1800000.0
1703,364,3,4,4,1800000.0
1704,800,4,8,6,5890000.0
1705,461,4,6,6,3900000.0
1706,800,4,3,10,3800000.0
1708,435,7,8,4,4200000.0
1709,820,4,5,4,3200000.0
1711,413,4,6,4,1950000.0
1712,105,2,3,2,650000.0
1713,150,3,4,4,1900000.0
1714,210,3,2,3,700000.0
1715,337,3,5,4,4500000.0
1716,440,3,3,4,8900000.0
1717,170,2,2,5,2600000.0
1718,120,3,2,5,1700000.0
1719,90,2,2,1,750000.0
1720,300,4,3,7,1800000.0
1721,240,4,4,6,2150000.0
1722,146,3,4,2,1285000.0
1723,750,5,7,8,4200000.0
1725,280,4,2,2,2200000.0
1726,418,5,6,6,3200000.0
1727,128,2,3,2,750000.0
1728,130,3,5,2,680000.0
1729,420,4,4,3,4200000.0
1730,356,4,5,4,2000000.0
1731,681,5,6,8,2300000.0
1733,257,3,3,2,2300000.0
1734,120,3,1,2,2300000.0
1735,500,4,6,6,4500000.0
1736,450,13,7,7,13000000.0
1737,600,4,4,6,5400000.0
1738,667,5,6,3,9500000.0
1739,485,4,7,4,2660000.0
1740,840,4,7,8,5900000.0
1741,212,3,5,4,950000.0
1742,600,4,6,4,4000000.0
1743,350,4,4,9,4000000.0
1744,379,5,5,4,7000000.0
1745,112,2,1,1,1282400.0
1746,500,5,3,5,2650000.0
1747,674,4,6,4,3500000.0
1748,520,4,5,3,1890000.0
1749,389,4,6,4,2500000.0
1750,180,5,7,5,1800000.0
1751,285,4,5,6,1390000.0
1752,250,3,4,2,700000.0
1753,110,2,2,1,1860000.0
1754,140,3,2,2,1200000.0
1755,343,3,4,15,7900000.0
1756,127,4,6,2,650000.0
1757,559,4,4,5,7750000.0
1758,350,4,4,4,1300000.0
1760,240,3,4,5,1262000.0
1761,495,4,3,2,2100000.0
1762,572,4,6,7,2900000.0
1763,150,3,3,3,583000.0
1764,600,5,6,6,10000000.0
1765,401,4,6,5,1850000.0
1766,307,4,3,3,2000000.0
1767,200,3,3,6,2190000.0
1769,320,4,4,4,3500000.0
1770,330,5,5,2,3200000.0
1771,124,3,2,2,485000.0
1772,1200,5,7,7,9000000.0
1774,351,4,4,3,1650000.0
1775,483,3,3,3,1695000.0
1776,800,4,4,6,3200000.0
1777,150,3,3,3,600000.0
1778,300,3,1,6,3300000.0
1780,500,3,4,3,3000000.0
1781,450,3,3,7,3600000.0
1783,692,4,4,4,3500000.0
1784,151,3,1,2,1000000.0
1785,350,3,3,5,2500000.0
1786,281,4,5,5,2460000.0
1787,285,3,2,1,2500000.0
1788,247,4,5,2,1970000.0
1789,145,3,2,2,795000.0
1790,669,4,6,6,3000000.0
1791,550,4,5,4,7200000.0
1792,218,3,3,6,840000.0
1793,500,4,7,9,3600000.0
1794,400,3,3,3,1600000.0
1795,530,4,5,2,5350000.0
1796,166,2,1,2,2241000.0
1797,197,4,4,4,1400000.0
1798,1140,5,6,10,25000000.0
1799,380,5,5,5,3000000.0
1800,141,3,3,2,800000.0
1801,387,5,8,5,5500000.0
1802,320,3,3,2,2480000.0
1803,650,4,6,4,3600000.0
1804,120,3,4,2,880000.0
1805,320,3,4,3,4800000.0
1806,240,3,3,3,1490000.0
1808,125,2,1,2,330000.0
1809,700,5,8,8,6500000.0
1810,150,3,1,1,855000.0
1811,128,3,4,4,1170000.0
1812,1225,5,7,4,12000000.0
1813,168,3,4,3,1200000.0
1814,300,4,4,4,4800000.0
1815,170,2,2,5,2600000.0
1816,120,3,2,5,1700000.0
1817,90,2,2,1,750000.0
1818,300,4,3,7,1800000.0
1819,240,4,4,6,2150000.0
1820,146,3,4,2,1285000.0
1821,750,5,7,8,4200000.0
1823,280,4,2,2,2200000.0
1824,418,5,6,6,3200000.0
1827,200,1,2,2,1600000.0
1828,451,4,5,3,5000000.0
1829,280,3,3,8,1540000.0
1830,150,2,2,2,1650000.0
1831,1301,5,7,10,26000000.0
1832,210,3,2,2,3400000.0
1834,400,4,5,4,2700000.0
1835,254,3,4,2,2300000.0
1836,177,3,6,4,1150000.0
1837,120,3,1,2,720000.0
1838,300,4,2,4,4800000.0
1839,384,3,5,8,1500000.0
1840,270,3,2,3,1400000.0
1841,195,3,3,3,1321000.0
1842,1000,3,5,1,11600000.0
1843,350,3,5,4,3500000.0
1845,100,2,1,1,440000.0
1846,120,3,2,1,1650000.0
1847,420,4,3,3,2500000.0
1848,530,4,6,6,4000000.0
1849,1200,6,11,6,9500000.0
1850,330,4,4,3,3000000.0
1851,800,4,7,14,12000000.0
1852,2160,3,4,10,4900000.0
1853,360,4,3,2,6000000.0
1854,1800,6,6,10,11500000.0
1855,87,2,2,1,880000.0
1856,271,4,4,4,2800000.0
1857,370,4,4,4,4100000.0
1858,750,4,7,5,3500000.0
1859,356,3,4,4,2200000.0
1860,341,4,3,4,3000000.0
1861,150,3,2,1,865000.0
1862,90,1,1,1,350000.0
1863,673,4,7,8,6500000.0
1864,536,3,6,4,6200000.0
1865,223,3,4,3,1600000.0
1866,300,3,1,2,2200000.0
1867,300,4,4,2,5000000.0
1868,455,4,3,4,3883000.0
1870,240,3,5,2,1500000.0
1871,140,2,2,1,1550000.0
1873,900,5,5,3,6500000.0
1874,500,4,3,2,9000000.0
1875,273,3,2,2,690000.0
1876,245,3,5,8,2335000.0
1877,412,4,5,6,6000000.0
1878,320,2,1,6,1980000.0
1880,700,4,4,10,4500000.0
1881,600,4,3,5,6000000.0
1882,95,2,4,2,800000.0
1883,145,3,4,3,1280000.0
1884,865,5,8,14,28000000.0
1885,524,5,3,5,12000000.0
1886,456,4,3,5,2350000.0
